year,prize_year,tournaments,prize_pct_total,profile_link
2016,14500.0,4,3.14,/players/1157-rapha-shane-hendrixson
2015,10090.0,3,2.19,/players/1157-rapha-shane-hendrixson
2014,2760.0,7,0.6,/players/1157-rapha-shane-hendrixson
2013,14560.1,5,3.15,/players/1157-rapha-shane-hendrixson
2012,13949.47,5,3.02,/players/1157-rapha-shane-hendrixson
2011,21812.9,5,4.72,/players/1157-rapha-shane-hendrixson
2010,30988.5,8,6.71,/players/1157-rapha-shane-hendrixson
2009,19500.0,4,4.22,/players/1157-rapha-shane-hendrixson
2008,13600.0,4,2.95,/players/1157-rapha-shane-hendrixson
2006,750.0,1,0.16,/players/1157-rapha-shane-hendrixson
2020,60410.0,2,100.0,/players/91741-gap1698-
2022,200.0,1,0.04,/players/56863-nayte-nathan-berquignol
2021,54206.88,10,9.91,/players/56863-nayte-nathan-berquignol
2020,60050.0,21,10.98,/players/56863-nayte-nathan-berquignol
2019,432145.1,24,79.04,/players/56863-nayte-nathan-berquignol
2018,142.13,1,0.03,/players/56863-nayte-nathan-berquignol
2022,3301.48,2,4.23,/players/104496-zl-niu-zhilong
2021,4402.67,2,5.64,/players/104496-zl-niu-zhilong
2020,59912.96,3,76.8,/players/104496-zl-niu-zhilong
2019,10389.5,1,13.32,/players/104496-zl-niu-zhilong
2022,50000.0,1,27.0,/players/10995-007x-chayut-suebka
2020,59806.75,4,32.3,/players/10995-007x-chayut-suebka
2018,34891.44,4,18.84,/players/10995-007x-chayut-suebka
2017,17992.54,3,9.72,/players/10995-007x-chayut-suebka
2016,4012.34,4,2.17,/players/10995-007x-chayut-suebka
2015,13776.24,6,7.44,/players/10995-007x-chayut-suebka
2014,4526.14,5,2.44,/players/10995-007x-chayut-suebka
2013,179.0,2,0.1,/players/10995-007x-chayut-suebka
2022,25109.55,2,3.46,/players/60467-cat-chen-zhengzheng
2021,3483.48,1,0.48,/players/60467-cat-chen-zhengzheng
2020,59640.98,3,8.23,/players/60467-cat-chen-zhengzheng
2019,475717.32,3,65.64,/players/60467-cat-chen-zhengzheng
2018,77115.22,3,10.64,/players/60467-cat-chen-zhengzheng
2017,70785.65,3,9.77,/players/60467-cat-chen-zhengzheng
2016,12934.49,2,1.78,/players/60467-cat-chen-zhengzheng
2021,20300.0,3,5.04,/players/61769-megga-noam-ackenine
2020,59216.66,11,14.69,/players/61769-megga-noam-ackenine
2019,323616.66,28,80.28,/players/61769-megga-noam-ackenine
2022,15550.0,5,0.95,/players/13323-noone-vladimir-minenko
2021,11050.0,3,0.67,/players/13323-noone-vladimir-minenko
2020,59000.0,12,3.59,/players/13323-noone-vladimir-minenko
2019,266553.73,10,16.21,/players/13323-noone-vladimir-minenko
2018,683291.6,12,41.56,/players/13323-noone-vladimir-minenko
2017,497956.81,16,30.29,/players/13323-noone-vladimir-minenko
2016,60778.4,10,3.7,/players/13323-noone-vladimir-minenko
2015,49293.25,19,3.0,/players/13323-noone-vladimir-minenko
2014,449.66,2,0.03,/players/13323-noone-vladimir-minenko
2021,14357.38,18,2.19,/players/2236-stats-kim-dae-yeob
2020,58817.05,57,8.97,/players/2236-stats-kim-dae-yeob
2019,109868.09,22,16.75,/players/2236-stats-kim-dae-yeob
2018,191400.06,27,29.19,/players/2236-stats-kim-dae-yeob
2017,137609.63,34,20.98,/players/2236-stats-kim-dae-yeob
2016,99381.65,20,15.15,/players/2236-stats-kim-dae-yeob
2015,14626.77,6,2.23,/players/2236-stats-kim-dae-yeob
2014,19927.21,8,3.04,/players/2236-stats-kim-dae-yeob
2013,4499.25,4,0.69,/players/2236-stats-kim-dae-yeob
2011,540.12,2,0.08,/players/2236-stats-kim-dae-yeob
2010,4778.77,4,0.73,/players/2236-stats-kim-dae-yeob
2008,0.0,1,0.0,/players/2236-stats-kim-dae-yeob
2022,32850.0,4,27.61,/players/63001-artor-artur-wielgosz
2021,2000.0,1,1.68,/players/63001-artor-artur-wielgosz
2020,58666.67,13,49.3,/players/63001-artor-artur-wielgosz
2019,25480.0,17,21.41,/players/63001-artor-artur-wielgosz
2021,1000.0,1,1.19,/players/45400-pojoman-owen-mitura
2020,58500.0,2,69.68,/players/45400-pojoman-owen-mitura
2019,15300.0,4,18.23,/players/45400-pojoman-owen-mitura
2018,3100.0,4,3.69,/players/45400-pojoman-owen-mitura
2017,3400.0,3,4.05,/players/45400-pojoman-owen-mitura
2016,2650.0,2,3.16,/players/45400-pojoman-owen-mitura
2022,46916.67,4,28.85,/players/56887-sebastian-job
2021,35155.0,4,21.62,/players/56887-sebastian-job
2020,58400.0,5,35.91,/players/56887-sebastian-job
2019,21077.5,4,12.96,/players/56887-sebastian-job
2018,1035.0,2,0.64,/players/56887-sebastian-job
2015,28.14,2,0.02,/players/56887-sebastian-job
2022,3643.93,5,4.65,/players/40555-meyern-ignacio-meyer
2021,1398.6,6,1.78,/players/40555-meyern-ignacio-meyer
2020,58178.76,11,74.18,/players/40555-meyern-ignacio-meyer
2019,13156.64,10,16.77,/players/40555-meyern-ignacio-meyer
2018,1527.67,8,1.95,/players/40555-meyern-ignacio-meyer
2017,525.0,8,0.67,/players/40555-meyern-ignacio-meyer
2022,78790.26,15,38.38,/players/60676-aztral-maello-ernst
2021,40296.43,16,19.63,/players/60676-aztral-maello-ernst
2020,57800.79,23,28.16,/players/60676-aztral-maello-ernst
2019,26409.9,11,12.86,/players/60676-aztral-maello-ernst
2018,1994.36,7,0.97,/players/60676-aztral-maello-ernst
2022,42910.64,52,17.32,/players/7999-cure-kim-doh-wook
2021,52159.37,85,21.05,/players/7999-cure-kim-doh-wook
2020,57800.58,74,23.33,/players/7999-cure-kim-doh-wook
2019,21224.78,42,8.57,/players/7999-cure-kim-doh-wook
2018,9400.11,36,3.79,/players/7999-cure-kim-doh-wook
2017,3366.2,9,1.36,/players/7999-cure-kim-doh-wook
2016,28378.18,10,11.45,/players/7999-cure-kim-doh-wook
2015,7826.32,9,3.16,/players/7999-cure-kim-doh-wook
2014,23688.97,9,9.56,/players/7999-cure-kim-doh-wook
2013,988.09,1,0.4,/players/7999-cure-kim-doh-wook
2023,50.0,1,0.02,/players/9693-clem-clement-desplanches
2022,63334.44,68,28.27,/players/9693-clem-clement-desplanches
2021,76551.16,73,34.18,/players/9693-clem-clement-desplanches
2020,57651.12,64,25.74,/players/9693-clem-clement-desplanches
2019,16067.76,36,7.17,/players/9693-clem-clement-desplanches
2018,8805.77,31,3.93,/players/9693-clem-clement-desplanches
2017,614.12,10,0.27,/players/9693-clem-clement-desplanches
2016,921.77,10,0.41,/players/9693-clem-clement-desplanches
2021,10000.0,1,4.63,/players/18588-nraseck-niklas-raseck
2020,57080.63,7,26.43,/players/18588-nraseck-niklas-raseck
2019,101250.0,6,46.88,/players/18588-nraseck-niklas-raseck
2018,39665.5,6,18.36,/players/18588-nraseck-niklas-raseck
2017,7500.0,2,3.47,/players/18588-nraseck-niklas-raseck
2015,493.93,8,0.23,/players/18588-nraseck-niklas-raseck
2022,1878.62,2,3.2,/players/95641-mocchii-
2020,56897.89,2,96.8,/players/95641-mocchii-
2022,12177.33,2,11.4,/players/95085-shisan-wang-zhi
2021,16115.32,3,15.08,/players/95085-shisan-wang-zhi
2020,56801.44,3,53.17,/players/95085-shisan-wang-zhi
2019,21740.85,2,20.35,/players/95085-shisan-wang-zhi
2021,3250.0,3,5.1,/players/67307-coop-sean-cooper
2020,55694.44,10,87.34,/players/67307-coop-sean-cooper
2019,4825.0,6,7.57,/players/67307-coop-sean-cooper
2021,2190.84,1,3.09,/players/104497-1998-zhang-luobin
2020,55684.65,3,78.45,/players/104497-1998-zhang-luobin
2019,10389.5,1,14.64,/players/104497-1998-zhang-luobin
2018,1455.98,1,2.05,/players/104497-1998-zhang-luobin
2017,1256.97,1,1.77,/players/104497-1998-zhang-luobin
2022,2750.0,2,2.77,/players/32899-frozone-drew-bienusa
2021,38141.68,26,38.42,/players/32899-frozone-drew-bienusa
2020,55454.16,16,55.86,/players/32899-frozone-drew-bienusa
2019,2050.0,2,2.07,/players/32899-frozone-drew-bienusa
2018,250.0,1,0.25,/players/32899-frozone-drew-bienusa
2016,625.0,1,0.63,/players/32899-frozone-drew-bienusa
2021,25550.01,14,7.42,/players/3704-teepee-tyler-polchow
2020,55366.67,22,16.07,/players/3704-teepee-tyler-polchow
2019,28075.0,5,8.15,/players/3704-teepee-tyler-polchow
2018,22000.0,3,6.39,/players/3704-teepee-tyler-polchow
2016,7062.5,6,2.05,/players/3704-teepee-tyler-polchow
2015,9079.02,16,2.64,/players/3704-teepee-tyler-polchow
2014,119653.01,15,34.74,/players/3704-teepee-tyler-polchow
2013,59492.5,13,17.27,/players/3704-teepee-tyler-polchow
2012,1875.0,2,0.54,/players/3704-teepee-tyler-polchow
2011,14050.0,8,4.08,/players/3704-teepee-tyler-polchow
2010,2250.0,2,0.65,/players/3704-teepee-tyler-polchow
2022,14280.0,8,11.8,/players/50877-alutemu-yashima-nozomi
2021,30000.0,20,24.79,/players/50877-alutemu-yashima-nozomi
2020,55000.0,9,45.45,/players/50877-alutemu-yashima-nozomi
2019,18225.0,8,15.06,/players/50877-alutemu-yashima-nozomi
2018,3500.0,3,2.89,/players/50877-alutemu-yashima-nozomi
2021,9041.66,4,13.02,/players/77875-skyriikzz-mustafa-ibrahim
2020,54562.5,6,78.57,/players/77875-skyriikzz-mustafa-ibrahim
2019,5842.55,4,8.41,/players/77875-skyriikzz-mustafa-ibrahim
2021,4000.0,2,6.18,/players/67170-achille-baiche
2020,54562.5,6,84.29,/players/67170-achille-baiche
2019,6166.67,2,9.53,/players/67170-achille-baiche
2021,1333.34,2,2.15,/players/67173-yde-magnus-yde-nielsen
2020,54562.5,6,87.84,/players/67173-yde-magnus-yde-nielsen
2019,6217.62,5,10.01,/players/67173-yde-magnus-yde-nielsen
2021,2190.84,1,1.41,/players/60143-solo-liu-zhiyang
2020,54275.22,3,34.82,/players/60143-solo-liu-zhiyang
2019,4848.43,1,3.11,/players/60143-solo-liu-zhiyang
2018,30239.71,4,19.4,/players/60143-solo-liu-zhiyang
2017,8397.13,2,5.39,/players/60143-solo-liu-zhiyang
2016,5346.2,2,3.43,/players/60143-solo-liu-zhiyang
2015,19314.6,2,12.39,/players/60143-solo-liu-zhiyang
2014,3774.3,2,2.42,/players/60143-solo-liu-zhiyang
2013,17467.55,4,11.21,/players/60143-solo-liu-zhiyang
2012,10029.6,1,6.43,/players/60143-solo-liu-zhiyang
2022,63833.33,5,29.94,/players/33746-ecl9pse-tyler-mcmullin
2021,39000.0,9,18.29,/players/33746-ecl9pse-tyler-mcmullin
2020,54250.0,7,25.45,/players/33746-ecl9pse-tyler-mcmullin
2019,20500.0,11,9.62,/players/33746-ecl9pse-tyler-mcmullin
2018,26350.0,10,12.36,/players/33746-ecl9pse-tyler-mcmullin
2017,8900.0,4,4.17,/players/33746-ecl9pse-tyler-mcmullin
2016,370.0,2,0.17,/players/33746-ecl9pse-tyler-mcmullin
2022,63833.33,5,35.96,/players/51285-hyper-paul-kontopanagiotis
2021,39000.0,9,21.97,/players/51285-hyper-paul-kontopanagiotis
2020,54250.0,7,30.56,/players/51285-hyper-paul-kontopanagiotis
2019,17535.0,8,9.88,/players/51285-hyper-paul-kontopanagiotis
2018,2900.0,7,1.63,/players/51285-hyper-paul-kontopanagiotis
2022,16666.66,3,9.78,/players/35907-skys-alexander-magor
2021,32600.0,7,19.14,/players/35907-skys-alexander-magor
2020,54250.0,7,31.84,/players/35907-skys-alexander-magor
2019,43400.0,6,25.47,/players/35907-skys-alexander-magor
2018,4950.0,6,2.91,/players/35907-skys-alexander-magor
2017,18500.0,4,10.86,/players/35907-skys-alexander-magor
2022,35033.33,5,23.88,/players/33671-hotancold-matthew-stevens
2021,31950.0,8,21.78,/players/33671-hotancold-matthew-stevens
2020,54250.0,7,36.98,/players/33671-hotancold-matthew-stevens
2019,18050.0,7,12.3,/players/33671-hotancold-matthew-stevens
2018,3100.0,4,2.11,/players/33671-hotancold-matthew-stevens
2017,3400.0,3,2.32,/players/33671-hotancold-matthew-stevens
2016,920.0,2,0.63,/players/33671-hotancold-matthew-stevens
2021,22600.0,4,21.46,/players/45387-mint-kyle-lander
2020,54250.0,7,51.52,/players/45387-mint-kyle-lander
2019,18050.0,7,17.14,/players/45387-mint-kyle-lander
2018,3100.0,4,2.94,/players/45387-mint-kyle-lander
2017,3400.0,3,3.23,/players/45387-mint-kyle-lander
2016,3900.0,3,3.7,/players/45387-mint-kyle-lander
2022,15550.0,5,0.86,/players/3773-solo-aleksey-berezin
2021,6750.0,3,0.37,/players/3773-solo-aleksey-berezin
2020,54000.0,11,3.0,/players/3773-solo-aleksey-berezin
2019,276553.73,10,15.36,/players/3773-solo-aleksey-berezin
2018,843291.6,13,46.83,/players/3773-solo-aleksey-berezin
2017,473156.81,14,26.28,/players/3773-solo-aleksey-berezin
2016,61178.4,11,3.4,/players/3773-solo-aleksey-berezin
2015,47173.65,14,2.62,/players/3773-solo-aleksey-berezin
2014,18934.0,12,1.05,/players/3773-solo-aleksey-berezin
2013,3396.02,8,0.19,/players/3773-solo-aleksey-berezin
2012,700.0,2,0.04,/players/3773-solo-aleksey-berezin
2021,7000.0,2,8.43,/players/72537-rakso-oskar-zawadzki
2020,53416.67,8,64.29,/players/72537-rakso-oskar-zawadzki
2019,22665.79,11,27.28,/players/72537-rakso-oskar-zawadzki
2022,5000.0,1,7.38,/players/77872-coupdeace-nicholas-ng
2021,5500.0,4,8.11,/players/77872-coupdeace-nicholas-ng
2020,53125.0,2,78.37,/players/77872-coupdeace-nicholas-ng
2019,4166.67,1,6.15,/players/77872-coupdeace-nicholas-ng
2021,3458.34,4,6.11,/players/77874-scythe-charleston-yeo
2020,53125.0,2,93.89,/players/77874-scythe-charleston-yeo
2021,958.34,3,1.77,/players/77873-relyh-kogure-yo
2020,53125.0,2,98.23,/players/77873-relyh-kogure-yo
2021,19055.0,13,5.73,/players/32565-xplosive-gilbert-rojo
2020,52820.0,29,15.9,/players/32565-xplosive-gilbert-rojo
2019,59800.0,9,18.0,/players/32565-xplosive-gilbert-rojo
2018,68950.0,13,20.75,/players/32565-xplosive-gilbert-rojo
2017,78000.0,27,23.47,/players/32565-xplosive-gilbert-rojo
2016,53600.0,11,16.13,/players/32565-xplosive-gilbert-rojo
2015,50.0,1,0.02,/players/32565-xplosive-gilbert-rojo
2021,18855.0,12,7.37,/players/33877-praized-arody-dipre
2020,52720.0,28,20.62,/players/33877-praized-arody-dipre
2019,59880.0,10,23.42,/players/33877-praized-arody-dipre
2018,51500.0,8,20.14,/players/33877-praized-arody-dipre
2017,46400.0,10,18.15,/players/33877-praized-arody-dipre
2016,26200.0,6,10.25,/players/33877-praized-arody-dipre
2015,150.0,1,0.06,/players/33877-praized-arody-dipre
2021,50880.96,3,21.77,/players/27718-bdd-gwak-bo-seong
2020,52677.45,9,22.53,/players/27718-bdd-gwak-bo-seong
2019,2187.75,2,0.94,/players/27718-bdd-gwak-bo-seong
2018,70119.12,7,30.0,/players/27718-bdd-gwak-bo-seong
2017,55427.55,5,23.71,/players/27718-bdd-gwak-bo-seong
2016,2465.55,2,1.05,/players/27718-bdd-gwak-bo-seong
2020,52500.0,3,100.0,/players/78610-littlebeep-aaron-gertler
2022,16400.0,3,0.25,/players/3822-jerax-jesse-vainikka
2020,548.76,1,0.01,/players/3822-jerax-jesse-vainikka
2019,3163536.2,9,48.77,/players/3822-jerax-jesse-vainikka
2018,2290631.6,10,35.31,/players/3822-jerax-jesse-vainikka
2017,402042.4,13,6.2,/players/3822-jerax-jesse-vainikka
2016,555163.2,14,8.56,/players/3822-jerax-jesse-vainikka
2015,51294.17,10,0.79,/players/3822-jerax-jesse-vainikka
2014,7132.45,7,0.11,/players/3822-jerax-jesse-vainikka
2013,200.0,1,0.0,/players/3822-jerax-jesse-vainikka
2022,20000.0,1,0.33,/players/30451-ana-anathan-pham
2021,4000.0,1,0.07,/players/30451-ana-anathan-pham
2019,3146536.2,5,52.23,/players/30451-ana-anathan-pham
2018,2249136.18,4,37.33,/players/30451-ana-anathan-pham
2017,364942.4,9,6.06,/players/30451-ana-anathan-pham
2016,239797.18,6,3.98,/players/30451-ana-anathan-pham
2021,100.0,1,0.01,/players/25047-psalm-harrison-chang
2020,5488.8,13,0.28,/players/25047-psalm-harrison-chang
2019,1823750.0,17,93.07,/players/25047-psalm-harrison-chang
2018,69071.2,10,3.52,/players/25047-psalm-harrison-chang
2017,33500.0,6,1.71,/players/25047-psalm-harrison-chang
2016,27140.0,9,1.39,/players/25047-psalm-harrison-chang
2015,450.0,4,0.02,/players/25047-psalm-harrison-chang
2022,200.0,1,0.01,/players/54656-nyhrox-emil-bergquist-pedersen
2020,17049.2,7,1.11,/players/54656-nyhrox-emil-bergquist-pedersen
2019,1520286.2,19,98.64,/players/54656-nyhrox-emil-bergquist-pedersen
2018,3660.29,3,0.24,/players/54656-nyhrox-emil-bergquist-pedersen
2020,5600.0,3,0.46,/players/55139-rojo-dave-jong
2019,1179143.33,16,97.15,/players/55139-rojo-dave-jong
2018,29000.0,3,2.39,/players/55139-rojo-dave-jong
2022,5800.0,2,0.47,/players/51948-kreo-nate-kou
2021,16616.67,5,1.34,/players/51948-kreo-nate-kou
2020,23718.07,10,1.92,/players/51948-kreo-nate-kou
2019,1089275.0,23,88.07,/players/51948-kreo-nate-kou
2018,101450.0,10,8.2,/players/51948-kreo-nate-kou
2022,3000.0,1,0.26,/players/51940-ceice-davis-mcclellan
2021,53175.0,9,4.55,/players/51940-ceice-davis-mcclellan
2020,9315.47,11,0.8,/players/51940-ceice-davis-mcclellan
2019,1012225.0,23,86.66,/players/51940-ceice-davis-mcclellan
2018,90350.0,10,7.74,/players/51940-ceice-davis-mcclellan
2022,14900.0,6,1.33,/players/61896-k1ng-thiago-bautista-lapp
2021,47000.0,5,4.2,/players/61896-k1ng-thiago-bautista-lapp
2020,47200.0,11,4.22,/players/61896-k1ng-thiago-bautista-lapp
2019,1010550.0,23,90.26,/players/61896-k1ng-thiago-bautista-lapp
2019,1000000.0,1,100.0,/players/77473-sasamumu-
2021,990.0,4,0.1,/players/51885-elevate-hayden-krueger
2020,4608.2,5,0.46,/players/51885-elevate-hayden-krueger
2019,959025.0,21,96.45,/players/51885-elevate-hayden-krueger
2018,29750.0,4,2.99,/players/51885-elevate-hayden-krueger
2021,5600.0,3,0.65,/players/49566-skite-clement-danglot
2020,15450.0,10,1.78,/players/49566-skite-clement-danglot
2019,733718.28,30,84.51,/players/49566-skite-clement-danglot
2018,113395.73,9,13.06,/players/49566-skite-clement-danglot
2020,8550.0,8,1.19,/players/62314-crue-theo-ferrer
2019,712800.0,37,98.81,/players/62314-crue-theo-ferrer
2022,11369.4,5,1.9,/players/43849-taemin-kang-tae-min
2019,552176.28,4,92.5,/players/43849-taemin-kang-tae-min
2018,26589.68,10,4.45,/players/43849-taemin-kang-tae-min
2017,6832.5,1,1.14,/players/43849-taemin-kang-tae-min
2022,6475.0,4,1.25,/players/63746-brendan-falconer
2021,18500.0,3,3.59,/players/63746-brendan-falconer
2020,12825.0,7,2.49,/players/63746-brendan-falconer
2019,478200.0,17,92.67,/players/63746-brendan-falconer
2022,46350.0,4,7.47,/players/57463-stompy-klaus-konstanzer
2021,76800.0,6,12.38,/players/57463-stompy-klaus-konstanzer
2020,33600.0,10,5.42,/players/57463-stompy-klaus-konstanzer
2019,462687.94,28,74.61,/players/57463-stompy-klaus-konstanzer
2018,684.0,1,0.11,/players/57463-stompy-klaus-konstanzer
2019,450254.94,2,96.26,/players/50883-jinsoo-park-jin-soo
2018,17500.0,2,3.74,/players/50883-jinsoo-park-jin-soo
2022,9625.0,5,1.82,/players/57614-dubs-daniel-walsh
2021,47300.0,4,8.97,/players/57614-dubs-daniel-walsh
2020,27658.33,10,5.24,/players/57614-dubs-daniel-walsh
2019,441391.66,37,83.68,/players/57614-dubs-daniel-walsh
2018,1500.0,1,0.28,/players/57614-dubs-daniel-walsh
2022,13400.0,4,1.99,/players/30686-fade-pan-yi
2021,7605.71,2,1.13,/players/30686-fade-pan-yi
2020,41225.5,14,6.13,/players/30686-fade-pan-yi
2019,432550.6,10,64.34,/players/30686-fade-pan-yi
2018,165392.88,13,24.6,/players/30686-fade-pan-yi
2017,11149.8,4,1.66,/players/30686-fade-pan-yi
2016,1000.0,1,0.15,/players/30686-fade-pan-yi
2022,85426.32,10,14.4,/players/36550-armel-armel-paul-tabios
2021,23300.0,4,3.93,/players/36550-armel-armel-paul-tabios
2020,30900.0,10,5.21,/players/36550-armel-armel-paul-tabios
2019,366370.4,12,61.75,/players/36550-armel-armel-paul-tabios
2018,81207.86,9,13.69,/players/36550-armel-armel-paul-tabios
2017,6138.25,9,1.03,/players/36550-armel-armel-paul-tabios
2022,17716.67,5,3.64,/players/31966-gabbi-kim-villafuerte-santos
2021,23300.0,4,4.78,/players/31966-gabbi-kim-villafuerte-santos
2020,30900.0,10,6.34,/players/31966-gabbi-kim-villafuerte-santos
2019,366370.4,12,75.22,/players/31966-gabbi-kim-villafuerte-santos
2018,20725.66,8,4.26,/players/31966-gabbi-kim-villafuerte-santos
2017,14388.62,9,2.95,/players/31966-gabbi-kim-villafuerte-santos
2016,13650.0,5,2.8,/players/31966-gabbi-kim-villafuerte-santos
2021,37000.0,4,9.18,/players/57617-riversan-river-handley
2020,18591.67,12,4.61,/players/57617-riversan-river-handley
2019,345275.0,24,85.7,/players/57617-riversan-river-handley
2018,2000.0,2,0.5,/players/57617-riversan-river-handley
2019,341250.0,2,100.0,/players/65114-hiimtylerh-tyler
2019,341250.0,2,100.0,/players/65115-suezhoo-stephan
2019,341250.0,2,100.0,/players/65116-zand-
2022,3166.67,1,0.9,/players/55949-cizzorz-jack-cizek
2020,4000.0,3,1.13,/players/55949-cizzorz-jack-cizek
2019,336250.0,1,95.28,/players/55949-cizzorz-jack-cizek
2018,9500.0,2,2.69,/players/55949-cizzorz-jack-cizek
2022,75.0,1,0.01,/players/52321-zexrow-anthony-colandro
2020,26549.73,10,5.2,/players/52321-zexrow-anthony-colandro
2019,313450.0,30,61.36,/players/52321-zexrow-anthony-colandro
2018,170750.0,9,33.43,/players/52321-zexrow-anthony-colandro
2020,21500.0,2,6.47,/players/62619-andrea-mengucci
2019,310800.0,8,93.53,/players/62619-andrea-mengucci
2022,21355.56,8,1.18,/players/16814-ramzes666-roman-kushnarev
2021,6000.0,2,0.33,/players/16814-ramzes666-roman-kushnarev
